BU,Product Name,# Project Key:1,Project Name:2,Branch:3,Last Analysis:4,bugs:5,vulnerabilities:6,code_smells:7,security_hotspots:8,reliability_rating:9,security_rating:10,sqale_rating:11,security_review_rating:12,sqale_debt_ratio:13,sqale_index:14,coverage:15,duplicated_lines_density:16,security_hotspots_reviewed:17,new_bugs:18,new_vulnerabilities:19,new_code_smells:20,new_security_hotspots:21,new_reliability_rating:22,new_security_rating:23,new_maintainability_rating:24,new_security_review_rating:25,new_sqale_debt_ratio:26,new_coverage:27,new_duplicated_lines_density:28,new_security_hotspots_reviewed:29,ncloc:30,iz_component_dw:31,ncloc_language_distribution:32,iz_error_loggers:33,functions:34,burned_budget:35,major_violations:36,new_conditions_to_cover:37,new_blocker_violations:38,iz_global_exception_conf:39,business_value:40,iz_trace_loggers:41,classes:42,comment_lines:43,complexity:44,blocker_violations:45,reopened_issues:46,iz_component_flows:47,info_violations:48,comment_lines_density:49,alert_status:50,lines:51,files:52,iz_info_loggers:53,iz_debug_loggers:54,skipped_tests:55,lines_to_cover:56,new_minor_violations:57,new_uncovered_conditions:58,duplicated_files:59,tests:60,iz_component_batch:61,projects:62,iz_component_ws:63,new_security_remediation_effort:64,confirmed_issues:65,iz_component_ftp:66,minor_violations:67,iz_component_loggers:68,security_remediation_effort:69,test_execution_time:70,uncovered_conditions:71,test_success_density:72,test_failures:73,iz_scripting_components:74,team_size:75,violations:76,iz_component_vm:77,open_issues:78,iz_api_no_of_apis:79,duplicated_blocks:80,new_uncovered_lines:81,iz_client:82,new_violations:83,wont_fix_issues:84,directories:85,conditions_to_cover:86,iz_business_group:87,effort_to_reach_maintainability_rating_a:88,quality_gate_details:89,new_line_coverage:90,new_lines_to_cover:91,false_positive_issues:92,iz_component_file:93,generated_ncloc:94,iz_listener_http:95,new_critical_violations:96,iz_listener_https:97,duplications_data:98,new_duplicated_lines:99,cognitive_complexity:100,new_branch_coverage:101,reliability_remediation_effort:102,generated_lines:103,iz_muit_exists:104,iz_component_database:105,uncovered_lines:106,releasability_rating:107,iz_warn_loggers:108,new_lines:109,critical_violations:110,line_coverage:111,statements:112,duplicated_lines:113,new_reliability_remediation_effort:114,new_duplicated_blocks:115,new_major_violations:116,new_technical_debt:117,new_info_violations:118,test_errors:119,iz_mule_version:120,branch_coverage:121,URL:122
,,AMI_Data_Pipeline,AMI_Data_Pipeline,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=AMI_Data_Pipeline&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:apiid-poc-api,apiid-poc-api,develop,11/11/2022,19,5,137,2,3,4,1,5,1.20%,770,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,,,2112,13,api=304;mule=1808,0,,,29,0,0,No,,0,,,,0,0,5,31,,OK,2368,33,10,0,,,0,0,0,,0,,0,0,0,0,95,11,33,,,,,0,,161,0,161,2,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,1,0,1,,0,,,285,,No,0,,,0,0,6,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:apiid-poc-api&branch=develop
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:apiid-poc-api,apiid-poc-api,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:apiid-poc-api&branch=master
,,ARM_AutoRabitD,ARM_AutoRabitD,ezcommits_jira1234,12/9/2022,0,0,1,0,1,1,1,1,1.70%,5,,0.00%,,,,,,,,,,,,,,10,0,sf=10,0,2,,1,,,,,0,1,2,3,0,0,0,0,16.70%,OK,18,2,0,0,,,,,0,,0,,0,,0,0,0,0,0,,,,,0,,1,0,1,0,0,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,0,,,0,,,0,,0,,6,0,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=ARM_AutoRabitD&branch=ezcommits_jira1234
,,ARM_AutoRabitD,ARM_AutoRabitD,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=ARM_AutoRabitD&branch=master
,,00d750000000mwkeam,AutoRabitP,ezcommits_sonarqubetest,6/22/2023,0,0,46,0,1,1,1,1,1.50%,658,,0.80%,,,,,,,,,,,,,,1426,0,sf=1426,0,95,,21,,,,,0,2,476,253,0,0,0,0,25.00%,OK,2335,2,0,0,,,,,1,,0,,0,,0,0,23,0,0,,,,,0,,46,0,46,0,2,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,0,,,0,,,0,,2,,2077,18,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=00d750000000mwkeam&branch=ezcommits_sonarqubetest
,,00d750000000mwkeam,AutoRabitP,master,3/15/2023,746,1050,9201,101,5,4,1,5,2.80%,122419,,13.60%,0,,,,,,,,,,,,,143344,0,sf=135923;vf=7421,0,5828,,6978,,,,,0,1293,30166,28345,3,0,0,36,17.40%,OK,230282,2884,0,0,,,,,219,,0,,0,,0,0,3348,0,28485,,,,,0,,10997,0,10997,0,2226,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,13996,,,0,,,0,,632,,199883,31408,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=00d750000000mwkeam&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:avls-vehicles-sapi,avls-vehicles-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:avls-vehicles-sapi&branch=master
,,6d006d9e-f49c-4289-997d-55365c7a6185:avls-vehicles-sapi,avls-vehicles-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=6d006d9e-f49c-4289-997d-55365c7a6185:avls-vehicles-sapi&branch=master
,,com.mulesoft:azure-key-vault-connector,azure-key-vault-connector,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=com.mulesoft:azure-key-vault-connector&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:azuredb-code-lookup-sapi,azuredb-code-lookup-sapi,develop,11/10/2022,11,1,64,4,4,4,1,5,0.30%,462,88.90%,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,,,4437,7,api=2748;mule=1689,0,,,16,0,0,No,,0,,,,0,0,4,29,,OK,4946,113,0,0,,9,0,0,0,,0,,0,0,0,0,28,16,3,,,,,0,,76,0,76,1,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,165,,Yes,1,1,,0,0,3,88.90%,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:azuredb-code-lookup-sapi&branch=develop
,,56c14f77-79ed-4de3-8313-d542ea9f232b:azuredb-code-lookup-sapi,azuredb-code-lookup-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:azuredb-code-lookup-sapi&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:b2c-sapi,b2c-sapi,master,6/7/2023,0,3,194,2,1,4,1,5,1.60%,1332,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,2862,29,mule=2862,2,,,28,0,0,No,,0,,,,0,0,10,92,,OK,3844,65,2,0,,,0,0,0,,0,,0,0,0,0,63,56,11,,,,,0,,197,0,197,0,0,0,,0,0,,,NA,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",,0,0,0,,2,0,0,,0,,,0,,Yes,0,,,0,3,14,,,0,0,0,0,0,0,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:b2c-sapi&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:b2c-sapi,b2c-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:b2c-sapi&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:batch-pif-eapi,batch-pif-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:batch-pif-eapi&branch=master
,,56c14f77-79ed-4de3-8313-d542ea9f232b:bills,bills-papi,develop,5/17/2023,18,4,107,5,3,4,1,5,0.70%,948,0.00%,0.00%,0,,,,,,,,,,,,,4783,13,api=2793;java=31;mule=1959,0,1,,32,,,No,,0,1,1,2,0,0,4,38,0.00%,OK,6040,143,0,0,,15,,,0,,0,,0,,0,0,57,17,48,,,,,0,,129,0,129,1,0,,,,0,,,NA,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,2,,0,,,2,,270,,Yes,0,15,,0,,2,0.00%,13,0,,,,,,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:bills&branch=develop
,,56c14f77-79ed-4de3-8313-d542ea9f232b:bills,bills-papi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:bills&branch=master
,,0b71ec1d-a9ef-423b-a599-66c396fc16ba:bills-papi,bills-papi,master,5/17/2023,18,4,107,5,3,4,1,5,0.70%,948,0.00%,0.00%,0,,,,,,,,,,,,,4783,13,api=2793;java=31;mule=1959,0,1,,32,,,No,,0,1,1,2,0,0,4,38,0.00%,OK,6040,143,0,0,,15,,,0,,0,,0,,0,0,57,17,48,,,,,0,,129,0,129,1,0,,,,0,,,NA,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,2,,0,,,2,,270,,Yes,0,15,,0,,2,0.00%,13,0,,,,,,,4.x,,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:bills-papi&branch=master
,,bitbucketprod,BitbucketProd,ci_MergeRequestJobHotFixValidation_develop_10,6/16/2023,56,316,2040,48,3,3,1,5,2.30%,28347,,9.60%,0,,,,,,,,,,,,,41263,0,sf=40732;vf=531,0,1172,,1555,,,,,0,162,8806,9661,0,0,0,14,17.60%,OK,59900,212,0,0,,,,,27,,0,,0,,0,0,662,0,9600,,,,,0,,2412,0,2412,0,296,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,1090,,,0,,,0,,181,,62386,5775,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=bitbucketprod&branch=ci_MergeRequestJobHotFixValidation_develop_10
,,bitbucketprod,BitbucketProd,ci_MergeRequestJobHotFixValidation_develop_9,6/16/2023,56,316,2040,48,3,3,1,5,2.30%,28347,,9.60%,0,,,,,,,,,,,,,41263,0,sf=40732;vf=531,0,1172,,1555,,,,,0,162,8806,9661,0,0,0,14,17.60%,OK,59900,212,0,0,,,,,27,,0,,0,,0,0,662,0,9600,,,,,0,,2412,0,2412,0,296,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,1090,,,0,,,0,,181,,62386,5775,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=bitbucketprod&branch=ci_MergeRequestJobHotFixValidation_develop_9
,,bitbucketprod,BitbucketProd,ci_MergeRequestJobHotFixValidation_feature/Hotfix-Release2023_12,6/19/2023,15,8,217,0,3,3,1,1,2.90%,3164,,15.60%,,,,,,,,,,,,,,3683,0,sf=3683,0,82,,120,,,,,0,4,450,822,0,0,0,0,10.90%,OK,5067,4,0,0,,,,,2,,0,,0,,0,0,93,0,225,,,,,0,,240,0,240,0,50,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,310,,,0,,,0,,27,,6288,789,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=bitbucketprod&branch=ci_MergeRequestJobHotFixValidation_feature/Hotfix-Release2023_12
,,bitbucketprod,BitbucketProd,ci_MergeRequestJobHotFixValidation_feature/Hotfix-Release2023_7,6/16/2023,54,312,2006,48,3,3,1,5,2.30%,27852,,9.90%,0,,,,,,,,,,,,,40360,0,sf=40360,0,1134,,1519,,,,,0,142,8757,9374,0,0,0,14,17.80%,OK,58523,126,0,0,,,,,27,,0,,0,,0,0,658,0,9495,,,,,0,,2372,0,2372,0,296,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,1030,,,0,,,0,,181,,61823,5775,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=bitbucketprod&branch=ci_MergeRequestJobHotFixValidation_feature/Hotfix-Release2023_7
,,bitbucketprod,BitbucketProd,ci_MergeRequestJobHotFixValidation_feature/Hotfix-Release2023_8,6/16/2023,54,312,2006,48,3,3,1,5,2.30%,27852,,9.90%,0,,,,,,,,,,,,,40360,0,sf=40360,0,1134,,1519,,,,,0,142,8757,9374,0,0,0,14,17.80%,OK,58523,126,0,0,,,,,27,,0,,0,,0,0,658,0,9495,,,,,0,,2372,0,2372,0,296,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,1030,,,0,,,0,,181,,61823,5775,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=bitbucketprod&branch=ci_MergeRequestJobHotFixValidation_feature/Hotfix-Release2023_8
,,bitbucketprod,BitbucketProd,ci_MergeRequestJobHotFixValidation_feature/RebaseJuneReleaseCode_11,6/16/2023,54,312,2006,48,3,3,1,5,2.30%,27852,,9.90%,0,,,,,,,,,,,,,40360,0,sf=40360,0,1134,,1519,,,,,0,142,8757,9374,0,0,0,14,17.80%,OK,58523,126,0,0,,,,,27,,0,,0,,0,0,658,0,9495,,,,,0,,2372,0,2372,0,296,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,1030,,,0,,,0,,181,,61823,5775,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=bitbucketprod&branch=ci_MergeRequestJobHotFixValidation_feature/RebaseJuneReleaseCode_11
,,bitbucketprod,BitbucketProd,ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_157,6/20/2023,3,1,127,0,3,2,1,1,2.80%,1755,,3.30%,,,,,,,,,,,,,,2073,0,sf=2073,0,22,,60,,,,,0,2,433,786,0,0,0,1,17.30%,OK,2696,2,0,0,,,,,1,,0,,0,,0,0,55,0,30,,,,,0,,131,0,131,0,4,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,15,,,0,,,0,,15,,3604,90,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=bitbucketprod&branch=ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_157
,,bitbucketprod,BitbucketProd,ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_158,6/20/2023,4,12,266,1,3,3,1,5,3.20%,3332,,1.90%,0,,,,,,,,,,,,,3490,0,sf=3490,0,47,,130,,,,,0,5,765,1259,0,0,0,1,18.00%,OK,4632,4,0,0,,,,,1,,0,,0,,0,0,124,0,360,,,,,0,,282,0,282,0,4,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,20,,,0,,,0,,27,,5830,90,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=bitbucketprod&branch=ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_158
,,bitbucketprod,BitbucketProd,ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_159,6/20/2023,4,12,266,1,3,3,1,5,3.20%,3332,,1.90%,0,,,,,,,,,,,,,3490,0,sf=3490,0,47,,130,,,,,0,5,765,1259,0,0,0,1,18.00%,OK,4632,4,0,0,,,,,1,,0,,0,,0,0,124,0,360,,,,,0,,282,0,282,0,4,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,20,,,0,,,0,,27,,5830,90,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=bitbucketprod&branch=ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_159
,,bitbucketprod,BitbucketProd,ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_160,6/20/2023,4,12,266,1,3,3,1,5,3.20%,3332,,1.90%,0,,,,,,,,,,,,,3490,0,sf=3490,0,47,,130,,,,,0,5,765,1259,0,0,0,1,18.00%,OK,4632,4,0,0,,,,,1,,0,,0,,0,0,124,0,360,,,,,0,,282,0,282,0,4,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,20,,,0,,,0,,27,,5830,90,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=bitbucketprod&branch=ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_160
,,bitbucketprod,BitbucketProd,ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_161,6/20/2023,1,11,139,1,3,3,1,5,3.70%,1577,,0.00%,0,,,,,,,,,,,,,1417,0,sf=1417,0,25,,70,,,,,0,3,332,473,0,0,0,0,19.00%,OK,1936,2,0,0,,,,,0,,0,,0,,0,0,69,0,330,,,,,0,,151,0,151,0,0,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,5,,,0,,,0,,12,,2226,0,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=bitbucketprod&branch=ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_161
,,bitbucketprod,BitbucketProd,ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_162,6/20/2023,1,11,139,1,3,3,1,5,3.70%,1577,,0.00%,0,,,,,,,,,,,,,1417,0,sf=1417,0,25,,70,,,,,0,3,332,473,0,0,0,0,19.00%,OK,1936,2,0,0,,,,,0,,0,,0,,0,0,69,0,330,,,,,0,,151,0,151,0,0,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,5,,,0,,,0,,12,,2226,0,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=bitbucketprod&branch=ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_162
,,bitbucketprod,BitbucketProd,ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_163,6/20/2023,1,11,139,1,3,3,1,5,3.70%,1577,,0.00%,0,,,,,,,,,,,,,1417,0,sf=1417,0,25,,70,,,,,0,3,332,473,0,0,0,0,19.00%,OK,1936,2,0,0,,,,,0,,0,,0,,0,0,69,0,330,,,,,0,,151,0,151,0,0,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,5,,,0,,,0,,12,,2226,0,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=bitbucketprod&branch=ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_163
,,bitbucketprod,BitbucketProd,ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_164,6/22/2023,0,20,86,0,1,3,1,1,4.10%,1185,,10.00%,,,,,,,,,,,,,,961,0,sf=961,0,21,,57,,,,,0,3,423,315,0,0,0,7,30.60%,OK,1726,2,0,0,,,,,1,,0,,0,,0,0,30,0,660,,,,,0,,106,0,106,0,4,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,0,,,0,,,0,,12,,1255,173,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=bitbucketprod&branch=ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_164
,,bitbucketprod,BitbucketProd,ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_165,6/22/2023,8,28,211,0,3,3,1,1,1.30%,3265,,3.00%,,,,,,,,,,,,,,8463,0,sf=8463,0,189,,134,,,,,0,10,1687,3310,0,0,0,7,16.60%,OK,11429,6,0,0,,,,,3,,0,,0,,0,0,69,0,885,,,,,0,,247,0,247,0,14,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,100,,,0,,,0,,37,,12876,338,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=bitbucketprod&branch=ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_165
,,bitbucketprod,BitbucketProd,ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_166,6/23/2023,0,0,1,0,1,1,1,1,0.00%,70,,1.30%,,,,,,,,,,,,,,5686,0,sf=5686,0,124,,1,,,,,0,4,946,2306,0,0,0,0,14.30%,OK,7194,2,0,0,,,,,1,,0,,0,,0,0,0,0,0,,,,,0,,1,0,1,0,6,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,0,,,0,,,0,,0,,8657,91,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=bitbucketprod&branch=ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_166
,,bitbucketprod,BitbucketProd,ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_167,6/23/2023,0,3,16,0,1,2,1,1,0.10%,222,,1.20%,,,,,,,,,,,,,,5828,0,sf=5828,0,130,,5,,,,,0,5,1001,2333,0,0,0,0,14.70%,OK,7440,4,0,0,,,,,1,,0,,0,,0,0,12,0,90,,,,,0,,19,0,19,0,6,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,0,,,0,,,0,,2,,8831,91,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=bitbucketprod&branch=ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_167
,,bitbucketprod,BitbucketProd,ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_168,6/23/2023,0,3,16,0,1,2,1,1,0.10%,222,,1.20%,,,,,,,,,,,,,,5828,0,sf=5828,0,130,,5,,,,,0,5,1001,2333,0,0,0,0,14.70%,OK,7440,4,0,0,,,,,1,,0,,0,,0,0,12,0,90,,,,,0,,19,0,19,0,6,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,0,,,0,,,0,,2,,8831,91,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=bitbucketprod&branch=ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_168
,,bitbucketprod,BitbucketProd,ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_169,6/23/2023,0,3,16,0,1,2,1,1,0.10%,222,,1.20%,,,,,,,,,,,,,,5828,0,sf=5828,0,130,,5,,,,,0,5,1001,2333,0,0,0,0,14.70%,OK,7440,4,0,0,,,,,1,,0,,0,,0,0,12,0,90,,,,,0,,19,0,19,0,6,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,0,,,0,,,0,,2,,8831,91,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=bitbucketprod&branch=ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_169
,,bitbucketprod,BitbucketProd,ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_170,6/23/2023,0,3,16,0,1,2,1,1,0.10%,222,,1.20%,,,,,,,,,,,,,,5828,0,sf=5828,0,130,,5,,,,,0,5,1001,2333,0,0,0,0,14.70%,OK,7440,4,0,0,,,,,1,,0,,0,,0,0,12,0,90,,,,,0,,19,0,19,0,6,,,,0,,,,0,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",,,0,0,,0,,0,,,,,0,,,0,,,0,,2,,8831,91,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=bitbucketprod&branch=ci_MergeRequestJobUATValidation_feature/AUG2023-Develop_170
